Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
S.O.S.,https://secondhandsongs.com/performance/457735/versions,Richard Clayderman,https://secondhandsongs.com/artist/5331,France,1993
S.O.S.,https://secondhandsongs.com/performance/795026/versions,Klaus Wunderlich,https://secondhandsongs.com/artist/10791,Germany,1994
S.O.S.,https://secondhandsongs.com/performance/621034/versions,The Gary Tesca Orchestra,https://secondhandsongs.com/artist/831,Netherlands,1995
S.O.S.,https://secondhandsongs.com/performance/495577/versions,Spectrum [US2],https://secondhandsongs.com/artist/830,United States,1996
S.O.S.,https://secondhandsongs.com/performance/535369/versions,James Last,https://secondhandsongs.com/artist/7540,Germany,2001
SOS,https://secondhandsongs.com/performance/1528311/versions,Oslo Strykekvartett,https://secondhandsongs.com/artist/106473,Norway,2003
S.O.S.,https://secondhandsongs.com/performance/844398/versions,Babies & Kids,https://secondhandsongs.com/artist/104297,Argentina,2008
S.O.S.,https://secondhandsongs.com/performance/1113264/versions,Yoga Pop Ups,https://secondhandsongs.com/artist/178865,United States,2011
S.O.S.,https://secondhandsongs.com/performance/229710/versions,Siddhi J Sundt,https://secondhandsongs.com/artist/64045,Sweden,2012
SOS,https://secondhandsongs.com/performance/1154191/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2018
S.O.S.,https://secondhandsongs.com/performance/806535/versions,Piano Dreamers,https://secondhandsongs.com/artist/128117,United States,2018
SOS,https://secondhandsongs.com/performance/1260825/versions,The Cat And Owl,https://secondhandsongs.com/artist/172944,United Kingdom,2021
S.O.S.,https://secondhandsongs.com/performance/604937/versions,Jana Giergielová,https://secondhandsongs.com/artist/117303,Czech Republic,1976
Žízeň,https://secondhandsongs.com/performance/774785/versions,Hana Zagorová - K. Vágner se svým orchestrem,https://secondhandsongs.com/artist/62450+115954,Czech Republic,1976
SOS,https://secondhandsongs.com/performance/582498/versions,Katri Helena,https://secondhandsongs.com/artist/44227,Finland,1975
SOS,https://secondhandsongs.com/performance/383773/versions,Koivistolaiset,https://secondhandsongs.com/artist/44710,Finland,1976
SOS,https://secondhandsongs.com/performance/620224/versions,Anneli Huovinen - Markku Hannula,https://secondhandsongs.com/artist/119736+119737,Finland,1976
S.O.S.,https://secondhandsongs.com/performance/103546/versions,Marie [FR],https://secondhandsongs.com/artist/39523,France,1975
S.O.S.,https://secondhandsongs.com/performance/492358/versions,Lena Andersson,https://secondhandsongs.com/artist/69733,Sweden,1975
S.O.S.,https://secondhandsongs.com/performance/390569/versions,Christina Harrison,https://secondhandsongs.com/artist/91079,Germany,1975
